Name,Type,Model_ID,Folder,Label,Width_pixel,Height_pixel,L1_res_meter_per_pixel,L2_res_meter_per_pixel,L1L2_res_meter_per_pixel,L1L2_res_millimeter_per_pixel,Scale_x_meter,Scale_y_meter,Relative_error_percent,Valid,Corrected,Usage,Latitude,Longitude,Latitude_SFA,Longitude_SFA,Altitude_meter,Altitude_reference,Height_m,Date_PST,Height_manual_m,Height_sonar_m,Height_above_drone_m,Height_above_takeoff_m,Height_velocity_integrate_m,Resolution_manual_meter_per_pixel,Resolution_sonar_meter_per_pixel,Resolution_above_drone_meter_per_pixel,Resolution_above_takeoff_meter_per_pixel,Resolution_velocity_integrate_meter_per_pixel,Date_Second,D50_x_count_meter,D50_y_count_meter,D50_count_meter,D5_count_meter,D10_count_meter,D60_count_meter,D84_count_meter,D50_x_area_meter,D50_y_area_meter,D50_area_meter,D5_area_meter,D10_area_meter,D60_area_meter,D84_area_meter,Mean_size_count_meter,Mean_size_area_meter,Grain_number_threshold,Accuracy_threshold_percent,Grain_number,Accuracy_percent,Maximum_size_meter,Minimum_size_meter,Area_ratio_percent,Area_ratio_below_2mm_percent,Threshold_percent,Area_m2,Make,Model,Author,Keyword,Site_ID,Notes
SPS_W20_20210914_20.jpg,Predict,3b,20210901_RC2_no,4,2012,1792,0.000434298,0.000487323,0.000460811,0.460811,0.927151732,0.825773312,-5.753465596,1,1,3,46.833002,-120.712567,46.832844,-120.710935,-9999,0,-9999,9/14/21 10:38,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0.051150034,0.047463798,0.075326579,0.039800702,0.039800702,0.075350672,0.142621107,0.090425466,0.12407786,0.150115494,0.054131091,0.074767796,0.164245601,0.20241827,0.097404227,0.16452458,10,65.12696,15,53.30566,0.227866716,0.017511115,0,0,35,0.765617156,samsung,SM-T500,YC,SPS,W20,N/A
SPS_W20_20210914_23.jpg,Predict,3b,20210901_RC2_no,4,2222,1900,0.000429182,0.000473891,0.000451536,0.451536,1.003312992,0.8579184,-4.950735384,1,1,3,46.833002,-120.712567,46.832844,-120.710935,-9999,0,-9999,9/14/21 10:40,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0.056668121,0.057345196,0.084837304,0.022398173,0.038766591,0.092076673,0.118859443,0.089514251,0.092500968,0.125256987,0.061594962,0.070669397,0.148973462,0.294581203,0.09387355,0.193181801,41,72.35018537,48,66.08938125,0.392192011,0.014901205,0,0,35,0.860760677,samsung,SM-T500,YC,SPS,W20,N/A
SPS_W20_20210914_25.jpg,Predict,3b,20210901_RC2_no,4,2048,1796,0.000521352,0.000505977,0.000513664,0.513664,1.051983872,0.922540544,1.496641995,1,1,3,46.833002,-120.712567,46.832844,-120.710935,-9999,0,-9999,9/14/21 10:42,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0.078590559,0.06883075,0.121548933,0.053824518,0.056801738,0.142830723,0.183873445,0.097993437,0.118277015,0.15419305,0.069997971,0.084608391,0.17436432,0.195989,0.128442142,0.162515079,12,61.710625,15,55.32227333,0.787453854,0.021574085,0,0,35,0.970497774,samsung,SM-T500,YC,SPS,W20,N/A
SPS_S30R_20210831_2.jpg,Predict,3b,20210901_RC2_VerticalQuadrat,5,2184,1956,0.000399999,0.000395506,0.000397753,0.397753,0.868692552,0.778004868,0.564739095,1,1,3,46.096048,-120.547375,46.09521496,-120.5482254,-9999,0,-9999,6/14/21 4:19,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0.015213847,0.013954749,0.020911078,0.007081725,0.008727171,0.024161117,0.043341855,0.068306847,0.069037769,0.096219664,0.020729818,0.028312336,0.133340185,0.176456976,0.030539171,0.113056446,229,73.67396812,252,69.7351881,0.237295878,0.0035796,0,0,35,0.675847034,samsung,SM-T500,YC,SPS,S30R,N/A
SPS_S31_20210901_3.jpg,Predict,3b,20210901_RC2_VerticalQuadrat,5,2058,1992,0.000356257,0.000374019,0.000365138,0.365138,0.751454004,0.727354896,-2.432276361,1,1,3,46.205893,-120.480918,46.205978,-120.480969,-9999,0,-9999,6/14/21 7:01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0.018986988,0.01770891,0.027705142,0.008591758,0.010998993,0.03324595,0.061383131,0.052349735,0.058993336,0.078408675,0.024070788,0.030151244,0.086303528,0.163095496,0.036806055,0.105100839,85,68.56186824,97,63.80426392,0.218016762,0.003286189,0,0,35,0.546573749,samsung,SM-T500,YC,SPS,S31,N/A
SPS_S36_20210902_2.jpg,Predict,3b,20210901_RC2_VerticalQuadrat,5,2382,2126,0.000345988,0.000342991,0.000344489,0.344489,0.820572798,0.732383614,0.435047876,1,1,3,46.31465,-120.19911,46.314573,-120.199171,-9999,0,-9999,6/15/21 6:47,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0.0149853,0.014985484,0.021643073,0.008782365,0.011300529,0.023860445,0.063545599,0.064515471,0.067536235,0.093648695,0.021624286,0.028042622,0.102114346,0.124441865,0.037971642,0.099777292,19,57.02482105,29,47.1342931,0.1394963,0.004478686,0,0,35,0.600974071,samsung,SM-T500,YC,SPS,S36,N/A
SPS_S63_20210831_1.jpg,Predict,3b,20210901_RC2_VerticalQuadrat,5,1772,1440,0.000483576,0.000598915,0.000541246,0.541246,0.959087912,0.77939424,-10.65497389,1,1,3,46.04150833,-120.5734889,46.041823,-120.573226,-9999,0,-9999,8/31/21 10:44,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0.024356038,0.016778799,0.031786258,0.014623868,0.01605219,0.035690701,0.072755293,0.032490973,0.042505615,0.081315044,0.022624635,0.029906339,0.087004387,0.104333814,0.044080243,0.078375208,14,64.10435714,20,53.032235,0.793326011,0.003788635,0,0,35,0.747507594,samsung,SM-T500,YC,SPS,S63,N/A
SPS_S13R_20210830_1.jpg,Predict,3b,20210901_RC2_yes,6,2434,2418,0.000378416,0.000374319,0.000376368,0.376368,0.916079712,0.910057824,0.544249656,1,1,3,47.42050556,-121.0868833,47.420551,-121.086972,-9999,0,-9999,8/30/21 10:40,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0.011893096,0.011160669,0.017366148,0.007470509,0.008263008,0.020338029,0.037262305,0.043046618,0.0439404,0.060882829,0.015468636,0.020738403,0.078232868,0.161873049,0.023930525,0.086268775,1286,72.43479565,1420,68.38021296,0.294354408,0.003011154,0,0,35,0.833685509,samsung,SM-T500,YC,SPS,S13R,N/A
SPS_S13R_20210830_18.jpg,Predict,3b,20210901_RC2_yes,6,2406,2388,0.000377356,0.000369686,0.000373521,0.373521,0.898691526,0.891968148,1.026768883,1,1,3,47.42053333,-121.0868639,47.420551,-121.086972,-9999,0,-9999,8/30/21 10:43,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0.010085116,0.010645194,0.014653106,0.006631739,0.00757338,0.023838046,0.101686798,0.151184021,0.180178105,0.235391381,0.068700724,0.107302956,0.253441267,0.365042582,0.05349362,0.252673511,211,70.50665592,239,65.68077364,0.451435012,0.002988093,0,0,35,0.801604216,samsung,SM-T500,YC,SPS,S13R,N/A
SPS_S13R_20210830_51.jpg,Predict,3b,20210901_RC2_yes,6,2076,2130,0.000422539,0.000454122,0.000438331,0.438331,0.909975156,0.93364503,-3.602675208,1,1,3,47.42050556,-121.0869722,47.420551,-121.086972,-9999,0,-9999,8/30/21 10:48,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0.010109028,0.010739252,0.015203194,0.007276355,0.008358747,0.017713072,0.035010642,0.114809943,0.112520979,0.166570206,0.023409308,0.037518174,0.190421611,0.259278282,0.029505563,0.179662155,347,70.36287522,377,67.11360955,0.348133229,0.002630078,0,0,35,0.849593782,samsung,SM-T500,YC,SPS,S13R,N/A
SPS_S13R_20210830_69.jpg,Predict,3b,20210901_RC2_yes,6,2088,1966,0.000464036,0.000439886,0.000451961,0.451961,0.943694568,0.888555326,2.671669643,1,1,3,47.42044722,-121.0869,47.420551,-121.086972,-9999,0,-9999,8/30/21 10:51,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0.015674381,0.01454982,0.022854379,0.007876003,0.009002414,0.028356276,0.056680204,0.077272739,0.067482845,0.105362186,0.024030021,0.034476884,0.123454185,0.247456945,0.034842474,0.130993863,753,76.06345458,806,73.02430881,0.327130514,0.003163264,0,0,35,0.838524835,samsung,SM-T500,YC,SPS,S13R,N/A
SPS_S13R_20210830_85.jpg,Predict,3b,20210901_RC2_yes,6,1684,1600,0.000580463,0.000564396,0.000572429,0.572429,0.963970436,0.9158864,1.403443073,1,1,3,47.42043611,-121.0869583,47.420551,-121.086972,-9999,0,-9999,8/30/21 10:54,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0.016886834,0.016371469,0.026683892,0.007990101,0.009318498,0.033018534,0.093692815,0.141936002,0.146534757,0.204384173,0.038919188,0.068698135,0.233924563,0.315592161,0.05017978,0.204785277,348,74.92879167,376,71.5628758,0.381021158,0.002862028,0,0,35,0.882887412,samsung,SM-T500,YC,SPS,S13R,N/A
SPS_S13R_20210830_113.jpg,Predict,3b,20210901_RC2_yes,6,2558,2370,0.000304996,0.000381572,0.000343284,0.343284,0.878120472,0.81358308,-11.1533866,1,1,3,47.4205,-121.0868722,47.420551,-121.086972,-9999,0,-9999,8/30/21 11:04,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0.010942369,0.00886792,0.014482924,0.00738044,0.008284563,0.019386377,0.057364356,0.115107586,0.129477366,0.175081993,0.03345148,0.055399511,0.187840122,0.2834785,0.034259218,0.181721869,234,70.36320983,269,65.04006394,0.405088804,0.002745883,0,0,35,0.714423958,samsung,SM-T500,YC,SPS,S13R,N/A
SPS_S14_20210830_64.jpg,Predict,3b,20210901_RC2_yes,6,1934,1736,0.000456655,0.000518866,0.00048776,0.48776,0.94332784,0.84675136,-6.377175621,1,1,3,47.41974444,-121.0878694,47.41986,-121.087854,-9999,0,-9999,8/30/21 13:47,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0.052433935,0.055604468,0.074289271,0.025977601,0.035551706,0.102779762,0.182665702,0.223041491,0.199945551,0.295994266,0.072317675,0.107345653,0.322282664,0.387401122,0.123412969,0.296267958,25,67.752932,29,62.9142,0.445508737,0.016095897,0,0,35,0.798764131,samsung,SM-T500,YC,SPS,S14,N/A
SPS_S15_20210901_18.jpg,Predict,3b,20210901_RC2_yes,6,1996,1748,0.000533265,0.000542965,0.000538115,0.538115,1.07407754,0.94062502,-0.901314796,1,1,0,47.363608,-121.107234,47.363498,-121.106919,-9999,0,-9999,9/1/21 10:58,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0.016450878,0.014887586,0.023591545,0.009138493,0.010124203,0.030332813,0.076523489,0.178767239,0.195966833,0.267501755,0.041955587,0.070560158,0.349063553,0.424427807,0.047104781,0.270657614,368,77.81418451,391,74.99887596,0.472960934,0.00376679,0,0,35,1.010304208,samsung,SM-T500,YC,SPS,S15,SPS; potential AI cut
SPS_S15_20210901_35.jpg,Predict,3b,20210901_RC2_yes,6,2122,1952,0.000437757,0.000450935,0.000444346,0.444346,0.942902212,0.867363392,-1.482861707,1,1,3,47.363608,-121.107234,47.363498,-121.106919,-9999,0,-9999,9/1/21 11:02,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0.009801148,0.00974229,0.014216067,0.007635254,0.008462794,0.017013097,0.030817267,0.041285204,0.040101782,0.059554202,0.012578452,0.017109124,0.068593743,0.275894203,0.020519364,0.146331465,1400,70.28367329,1548,66.45080349,0.525517704,0.003110365,0,0,35,0.817838861,samsung,SM-T500,YC,SPS,S15,N/A
SPS_S15_20210901_52.jpg,Predict,3b,20210901_RC2_yes,6,1756,1558,0.000569128,0.000471619,0.000520374,0.520374,0.913776744,0.810742692,9.369126282,1,1,3,47.363608,-121.107234,47.363498,-121.106919,-9999,0,-9999,9/1/21 11:06,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0.032349524,0.026105104,0.044254818,0.008861347,0.010305767,0.052397108,0.135788809,0.137854183,0.147828124,0.214359055,0.052453829,0.085462197,0.227260569,0.405031165,0.070896099,0.246832486,141,73.05640142,153,69.69927908,0.504172279,0.004163164,0,0,35,0.740837817,samsung,SM-T500,YC,SPS,S15,N/A
SPS_S15_20210901_69.jpg,Predict,3b,20210901_RC2_yes,6,1836,1582,0.000574603,0.000600427,0.000587515,0.587515,1.07867754,0.92944873,-2.197760765,1,1,3,47.363608,-121.107234,47.363498,-121.106919,-9999,0,-9999,9/1/21 11:12,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0.011111362,0.01007424,0.01551095,0.009538295,0.010431557,0.018118189,0.029180038,0.0302454,0.028257936,0.041936996,0.012491321,0.014957949,0.052288467,0.110425033,0.020708044,0.074204137,2115,68.48820894,2367,64.38158357,0.320195167,0.002937239,0,0,35,1.00257547,samsung,SM-T500,YC,SPS,S15,N/A
SPS_S17R_20210831_17.jpg,Predict,3b,20210901_RC2_yes,6,2048,1898,0.000474598,0.000481859,0.000478229,0.478229,0.979412992,0.907678642,-0.759173407,1,1,3,47.395537,-121.103848,47.394429,-121.10174,-9999,0,-9999,8/31/21 9:48,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0.015502475,0.014864977,0.022661967,0.008389215,0.00952422,0.027120507,0.055873398,0.249211454,0.251062259,0.394749543,0.042278735,0.075895454,0.402366726,0.505422288,0.044593144,0.355467425,231,72.30440866,252,68.74960952,0.554973278,0.004304212,0,0,35,0.888992255,samsung,SM-T500,YC,SPS,S17R,N/A
SPS_S17R_20210831_34.jpg,Predict,3b,20210901_RC2_yes,6,1962,1826,0.000485478,0.000427344,0.000456411,0.456411,0.895478382,0.833406486,6.368563517,1,1,3,47.395537,-121.103848,47.394429,-121.10174,-9999,0,-9999,8/31/21 9:50,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0.010663438,0.010497588,0.015322194,0.007371914,0.008402431,0.018452783,0.031078413,0.10558434,0.091905766,0.14896766,0.015843709,0.022882201,0.227058319,0.300952173,0.022752293,0.162733258,914,73.80750416,988,70.51623957,0.304994799,0.00319528,0,0,35,0.746297492,samsung,SM-T500,YC,SPS,S17R,N/A
SPS_S17R_20210831_68.jpg,Predict,3b,20210901_RC2_yes,6,1952,1768,0.000508565,0.000536818,0.000522691,0.522691,1.020292832,0.924117688,-2.702643482,1,1,3,47.395537,-121.103848,47.394429,-121.10174,-9999,0,-9999,8/31/21 9:55,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0.027441286,0.025873447,0.038978037,0.013763277,0.016355029,0.044989454,0.070964017,0.059267807,0.059995149,0.093115178,0.030352377,0.039143076,0.100252564,0.223777176,0.046989921,0.136800509,247,72.96839474,266,69.87268045,0.377020982,0.00470457,0,0,35,0.942870653,samsung,SM-T500,YC,SPS,S17R,N/A
SPS_S17R_20210831_102.jpg,Predict,3b,20210901_RC2_yes,6,2200,1936,0.000430742,0.000465556,0.000448149,0.448149,0.9859278,0.867616464,-3.884150026,1,1,3,47.395537,-121.103848,47.394429,-121.10174,-9999,0,-9999,8/31/21 9:59,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0.014116761,0.015181119,0.022272461,0.008446143,0.009224777,0.02687345,0.061971447,0.192842735,0.177888691,0.268109207,0.037612324,0.063634582,0.289183104,0.462180884,0.042616947,0.280806364,239,73.15106653,261,69.42030843,0.496653074,0.003137222,0,0,35,0.855407192,samsung,SM-T500,YC,SPS,S17R,N/A
SPS_S17R_20210831_135.jpg,Predict,3b,20210901_RC2_yes,6,1870,1868,0.000496848,0.00050188,0.000499364,0.499364,0.93381068,0.932811952,-0.503888457,1,1,3,47.395537,-121.103848,47.394429,-121.10174,-9999,0,-9999,8/31/21 10:10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0.010998545,0.010609573,0.016065267,0.008550946,0.009558374,0.01841538,0.029789792,0.027179518,0.026824792,0.039234127,0.012191134,0.015187728,0.045914807,0.08574074,0.020435907,0.056101934,2215,72.50337273,2387,69.44782095,0.246296604,0.00249701,0,0,35,0.871069763,samsung,SM-T500,YC,SPS,S17R,N/A
SPS_S17R_20210831_152.jpg,Predict,3b,20210901_RC2_yes,6,1846,1826,0.000483647,0.000483535,0.000483591,0.483591,0.892708986,0.883037166,0.011625662,1,1,3,47.395537,-121.103848,47.394429,-121.10174,-9999,0,-9999,8/31/21 10:13,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0.010539512,0.01006807,0.015424014,0.008526143,0.009289888,0.017440076,0.026308504,0.018969158,0.018239072,0.026752915,0.010961302,0.01299541,0.030470332,0.04437217,0.018080229,0.029772206,3257,72.8103658,3474,70.12800368,0.082530186,0.002901304,0,0,35,0.788295213,samsung,SM-T500,YC,SPS,S17R,N/A
SPS_S18R_20210831_1.jpg,Predict,3b,20210901_RC2_yes,6,1940,1852,0.000443457,0.000524401,0.000483929,0.483929,0.93882226,0.896236508,-8.363243579,1,1,3,47.396623,-121.097789,47.39603,-121.096933,-9999,0,-9999,8/31/21 11:45,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0.022986594,0.025467008,0.03645686,0.009286885,0.01095284,0.048347626,0.133626923,0.164079543,0.179404939,0.238223434,0.054436035,0.083668559,0.262256468,0.30412214,0.068163084,0.221197492,153,72.96326144,171,68.31911404,0.353665298,0.004355709,0,0,35,0.841406784,samsung,SM-T500,YC,SPS,S18R,N/A
SPS_S18R_20210831_20.jpg,Predict,3b,20210901_RC2_yes,6,2048,1884,0.000465688,0.000495182,0.000480435,0.480435,0.98393088,0.90513954,-3.069535768,1,1,3,47.396623,-121.097789,47.39603,-121.096933,-9999,0,-9999,8/31/21 11:48,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0.01329225,0.012971555,0.019785544,0.007536067,0.009082008,0.02355172,0.053490661,0.247405108,0.228695467,0.332899337,0.044603827,0.087275486,0.375843809,0.48341206,0.041819395,0.31415459,302,70.48202616,340,65.92974588,0.523279716,0.003843222,0,0,35,0.890594744,samsung,SM-T500,YC,SPS,S18R,N/A
SPS_S18R_20210831_37.jpg,Predict,3b,20210901_RC2_yes,6,2020,1816,0.000487562,0.000522329,0.000504946,0.504946,1.01999092,0.916981936,-3.442689841,1,1,3,47.396623,-121.097789,47.39603,-121.096933,-9999,0,-9999,8/31/21 11:50,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0.01256515,0.011753925,0.017914985,0.008254075,0.009011617,0.023737235,0.069592103,0.111449052,0.101137348,0.154037882,0.03394885,0.054055845,0.183886577,0.263628824,0.038382678,0.18056375,555,70.4715227,614,66.5292759,0.460494645,0.003029373,0,0,35,0.935313249,samsung,SM-T500,YC,SPS,S18R,N/A
SPS_S18R_20210831_52.jpg,Predict,3b,20210901_RC2_yes,6,2004,1820,0.000479264,0.000516753,0.000498008,0.498008,0.998008032,0.90637456,-3.763866293,1,1,3,47.396623,-121.097789,47.39603,-121.096933,-9999,0,-9999,8/31/21 12:38,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0.013164681,0.01213441,0.018432775,0.008866697,0.009957618,0.021827806,0.033544476,0.040392619,0.036128889,0.054216387,0.014793176,0.019377535,0.082997507,0.214758703,0.023649261,0.100923498,1576,72.55108135,1716,69.06473712,0.347712418,0.003486042,0,0,35,0.904569091,samsung,SM-T500,YC,SPS,S18R,N/A
SPS_S18R_20210831_69.jpg,Predict,3b,20210901_RC2_yes,6,2048,1874,0.000475704,0.000474758,0.000475231,0.475231,0.973273088,0.890582894,0.099512558,1,1,0,47.396623,-121.097789,47.39603,-121.096933,-9999,0,-9999,8/31/21 12:40,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0.015410945,0.014983795,0.022537422,0.008093128,0.009079386,0.031270889,0.065425524,0.090471964,0.086298744,0.117563185,0.029311499,0.041773445,0.147080199,0.205397726,0.038072653,0.128757854,668,78.57245704,711,75.64661195,0.255477727,0.00285169,0,0,35,0.866780363,samsung,SM-T500,YC,SPS,S18R,SPS; potential AI cut
SPS_S19_20210830_1.jpg,Predict,3b,20210901_RC2_yes,6,2182,1910,0.000462642,0.000481915,0.000472279,0.472279,1.030512778,0.90205289,-2.040439783,1,1,3,47.258225,-120.904118,47.258225,-120.904118,-9999,0,-9999,8/30/21 11:48,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0.01863722,0.018536961,0.027587166,0.011281141,0.013424255,0.032759643,0.054953874,0.043437605,0.045080707,0.064523344,0.0212259,0.026843437,0.074066274,0.102435264,0.034750043,0.066970878,934,76.02081606,997,73.07337051,0.154884689,0.003777798,0,0,35,0.92957703,samsung,SM-T500,YC,SPS,S19,N/A
SPS_S19_20210830_17.jpg,Predict,3b,20210901_RC2_yes,6,2436,2386,0.000369908,0.000397107,0.000383507,0.383507,0.934223052,0.915047702,-3.546046458,1,1,3,47.258225,-120.904118,47.258225,-120.904118,-9999,0,-9999,8/30/21 11:53,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0.031351825,0.032118403,0.045011569,0.016959272,0.020035877,0.051738142,0.089179512,0.055806363,0.063570483,0.090823911,0.032328143,0.042008323,0.097238961,0.124969378,0.052585023,0.086193245,277,73.56635668,302,69.94758212,0.148033467,0.00498518,0,0,35,0.854858657,samsung,SM-T500,YC,SPS,S19,N/A
SPS_S19_20210830_20.jpg,Predict,3b,20210901_RC2_yes,6,2482,2342,0.000346702,0.000371928,0.000359315,0.359315,0.89181983,0.84151573,-3.510327581,1,1,3,47.258225,-120.904118,47.258225,-120.904118,-9999,0,-9999,8/30/21 11:55,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0.016348841,0.016767762,0.024362025,0.012053797,0.013043929,0.028119139,0.042890794,0.033622176,0.031208441,0.047113409,0.018293123,0.022067535,0.055345137,0.097653581,0.029323231,0.057057224,354,69.75180311,396,65.46199141,0.121310244,0.004311949,0,0,35,0.750480415,samsung,SM-T500,YC,SPS,S19,N/A
SPS_S19E_20210830_5.jpg,Predict,3b,20210901_RC2_yes,6,2262,2094,0.000412021,0.000432523,0.000422272,0.422272,0.955179264,0.884237568,-2.427544614,1,1,3,47.255067,-120.878922,47.255067,-120.878922,-9999,0,-9999,8/30/21 16:12,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0.010436016,0.01048365,0.015609579,0.009210673,0.010146888,0.017235648,0.024229533,0.016152157,0.015602929,0.022777592,0.01126329,0.012926083,0.025852947,0.037083487,0.017537363,0.025954402,1788,70.14244827,1974,66.35690258,0.075396164,0.00295628,0,0,35,0.844605389,samsung,SM-T500,YC,SPS,S19E,N/A
SPS_S19E_20210830_19.jpg,Predict,3b,20210901_RC2_yes,6,2372,2214,0.000408176,0.000370763,0.000389469,0.389469,0.923820468,0.862284366,4.803116324,1,1,3,47.255067,-120.878922,47.255067,-120.878922,-9999,0,-9999,8/30/21 16:14,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0.009219295,0.0085088,0.013010668,0.008647796,0.009427966,0.014329235,0.019313724,0.013305407,0.01178432,0.017908096,0.01017714,0.011127451,0.020106604,0.027985782,0.014764782,0.022764142,723,66.64637261,804,62.96095261,0.112275136,0.003504975,0,0,35,0.796595947,samsung,SM-T500,YC,SPS,S19E,N/A
SPS_S20R_20210902_1.jpg,Predict,3b,20210901_RC2_yes,6,1880,1704,0.000533794,0.000582686,0.00055824,0.55824,1.0494912,0.95124096,-4.379088624,1,1,3,47.19054167,-121.0157417,47.19028,-121.01556,-9999,0,-9999,6/15/21 2:48,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0.013781656,0.013808714,0.020166212,0.010278278,0.012076162,0.02301647,0.048485642,0.062098119,0.059185961,0.087750313,0.017875763,0.023303607,0.099222667,0.14787774,0.031015429,0.088587825,490,71.96273939,527,69.01234516,0.181338312,0.003907698,0,0,35,0.998319017,samsung,SM-T500,YC,SPS,S20R,N/A
SPS_S20R_20210902_50.jpg,Predict,3b,20210901_RC2_yes,6,1906,1940,0.000503307,0.00049104,0.000497173,0.497173,0.947611738,0.96451562,1.233702902,1,1,3,47.1905,-121.0158889,47.19028,-121.01556,-9999,0,-9999,6/15/21 3:07,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0.022373113,0.022173828,0.031640212,0.009087427,0.009993142,0.045292776,0.094690593,0.103336152,0.113425886,0.156209595,0.043608794,0.059881621,0.173395755,0.21756982,0.052240867,0.156311539,254,74.87812087,286,69.80321818,0.352373794,0.003977126,0,0,35,0.913986323,samsung,SM-T500,YC,SPS,S20R,N/A
SPS_S21R_20210902_1.jpg,Predict,3b,20210901_RC2_yes,6,1870,1750,0.000515974,0.000570729,0.000543351,0.543351,1.01606637,0.95086425,-5.038633781,1,1,3,47.185825,-121.0435806,47.185797,-121.043826,-9999,0,-9999,6/15/21 0:46,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0.015190912,0.013730788,0.020970011,0.010920875,0.012316832,0.02383349,0.037392831,0.032534992,0.029208658,0.044506544,0.015861554,0.019536013,0.053579369,0.092895896,0.026076959,0.054333929,1008,70.34316131,1103,66.88895177,0.150611754,0.0043464,0,0,35,0.966141187,samsung,SM-T500,YC,SPS,S21R,N/A
SPS_S21R_20210902_17.jpg,Predict,3b,20210901_RC2_yes,6,2012,1870,0.000451977,0.000477894,0.000464936,0.464936,0.935451232,0.86943032,-2.787179871,1,1,3,47.18584444,-121.0436167,47.185797,-121.043826,-9999,0,-9999,6/15/21 0:52,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0.011855441,0.011565271,0.017431264,0.008534918,0.009584721,0.020362642,0.030937826,0.024919144,0.025454893,0.035921981,0.012647358,0.016450978,0.042227244,0.079735111,0.021097556,0.05569286,1609,73.78777837,1696,71.5466908,0.245380675,0.003719423,0,0,35,0.813309664,samsung,SM-T500,YC,SPS,S21R,N/A
SPS_S21R_20210902_34.jpg,Predict,3b,20210901_RC2_yes,6,1896,1592,0.00059907,0.000592483,0.000595776,0.595776,1.129591296,0.948475392,0.552831501,1,1,3,47.18595,-121.0436389,47.185797,-121.043826,-9999,0,-9999,6/15/21 0:54,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0.026181291,0.023682245,0.037211327,0.014422128,0.016501086,0.044309748,0.074317555,0.067811455,0.05894569,0.093657596,0.029371589,0.037609787,0.107676427,0.143534169,0.047152111,0.095895665,603,77.33030945,630,75.31358651,0.233872895,0.005361731,0,0,35,1.071389547,samsung,SM-T500,YC,SPS,S21R,N/A
